Code service CH|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|25/01/2019|Vente|5000,00|15||RUE|2150|JULIETTE RECAMIER|1000|BOURG-EN-BRESSE|01|53||BL|341||79||||||||||1|3|Dépendance||0|0|||
|||||||000001|30/01/2019|Vente|65000,00|2||RUE|2970|PAVE D AMOUR|1000|BOURG-EN-BRESSE|01|53||AC|486||184||||||||||1|3|Dépendance||0|0|||
|||||||000001|30/01/2019|Vente|65000,00|2||RUE|2970|PAVE D AMOUR|1000|BOURG-EN-BRESSE|01|53||AC|486||175||232|26,90|||||||2|2|Appartement||27|1|||
|||||||000001|01/02/2019|Vente|251755,00|14||RUE|1790|DE LA GRENOUILLERE|1000|BOURG-EN-BRESSE|01|53||AC|394||909|102,58|960||||||||2|2|Appartement||104|4|||
|||||||000001|01/02/2019|Vente|251755,00|18|B|RUE|1790|DE LA GRENOUILLERE|1000|BOURG-EN-BRESSE|01|53||AC|394||132||||||||||1|3|Dépendance||0|0|||
|||||||000001|06/02/2019|Vente|66000,00|16||RUE|3615|TONY FERRET|1000|BOURG-EN-BRESSE|01|53||AW|12||1||13|62,80|||||||2|2|Appartement||63|4|||
|||||||000001|08/02/2019|Vente|55600,00||||B144|LA RUE VIEILLE SUD|1570|MANZIAT|01|231||AE|238||||||||||||0||||||P||1032
|||||||000001|05/02/2019|Vente|123500,00|4||PL|0953|DE LA COMMUNE|1000|BOURG-EN-BRESSE|01|53||AZ|445||3104||3231|77,28|||||||2|2|Appartement||81|4|||
|||||||000001|05/02/2019|Vente|123500,00|4||PL|0953|DE LA COMMUNE|1000|BOURG-EN-BRESSE|01|53||AZ|445||3207||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/01/2019|Vente|179000,00|||PL|0216|DE LA MAIRIE|1000|SAINT-DENIS-LES-BOURG|01|344||AP|237||||||||||||0||||||S||5
|||||||000001|29/01/2019|Vente|179000,00|||CHE|0010|DU BOURG|1000|SAINT-DENIS-LES-BOURG|01|344||AP|245||||||||||||0||||||S||15
|||||||000001|29/01/2019|Vente|179000,00|40||RUE|0495|DU VILLAGE|1000|SAINT-DENIS-LES-BOURG|01|344||AP|247||||||||||||0|1|Maison||78|4|S||51
|||||||000001|29/01/2019|Vente|179000,00|||PL|0216|DE LA MAIRIE|1000|SAINT-DENIS-LES-BOURG|01|344||AP|251||||||||||||0||||||S||55
|||||||000002|14/02/2019|Vente|2072,00||||B001|LES BAGNARDES|1310|SAINT-REMY|01|385||A|1308||||||||||||0||||||T||270
|||||||000002|14/02/2019|Vente|2072,00||||B001|LES BAGNARDES|1310|SAINT-REMY|01|385||A|1310||||||||||||0||||||P||850
|||||||000001|05/02/2019|Vente|216000,00|261||RTE|0015|DE GRIEGES|1290|CORMORANCHE-SUR-SAONE|01|123||C|262||||||||||||0|1|Maison||84|3|S||777
|||||||000001|05/02/2019|Vente|216000,00|738||CHE|0087|DES VIGNES|1290|CORMORANCHE-SUR-SAONE|01|123||C|1008||||||||||||0|1|Maison||116|4|S||864
|||||||000001|05/02/2019|Vente|216000,00||||B063|NOAILLAT|1290|CORMORANCHE-SUR-SAONE|01|123||C|1141||||||||||||0||||||AG||558
|||||||000001|07/02/2019|Vente|85500,00|11||RUE|1860|HENRI DUNANT|1000|BOURG-EN-BRESSE|01|53||BM|109||616||631|74,06|||||||2|2|Appartement||70|3|||
|||||||000001|08/02/2019|Vente|76900,00|11||RUE|1070|DE CUIRON|1000|BOURG-EN-BRESSE|01|53||AV|39||16|61,65|7||||||||2|2|Appartement||68|4|||
|||||||000001|21/01/2019|Vente|192400,00|461||RUE|0200|DU DOCTEUR HUBERT|1160|NEUVILLE-SUR-AIN|01|273||AE|146||||||||||||0|1|Maison||84|4|S||543
|||||||000001|28/01/2019|Vente|6000,00|428||GR|0019|GRANDE RUE|1340|ATTIGNAT|01|24||AB|20||21||||||||||1|3|Dépendance||0|0|||
|||||||000001|04/01/2019|Vente|370000,00|23||RUE|1650|GEN DELESTRAINT|1000|BOURG-EN-BRESSE|01|53||AN|24||||||||||||0|1|Maison||120|4|S||227
|||||||000001|04/01/2019|Vente|370000,00|16|C|RUE|2190|LAMARTINE|1000|BOURG-EN-BRESSE|01|53||AN|385||||||||||||0|3|Dépendance||0|0|S||42
|||||||000001|04/01/2019|Vente|370000,00|16||RUE|2190|LAMARTINE|1000|BOURG-EN-BRESSE|01|53||AN|388||||||||||||0||||||S||162
|||||||000001|25/01/2019|Vente|136000,00|237||RUE|0605|BRICHEMER|1000|BOURG-EN-BRESSE|01|53||BX|222||||||||||||0|1|Maison||76|3|S||151
|||||||000001|08/02/2019|Vente|500,00||||B047|LA GOUILLE|1190|OZAN|01|284||B|1578||||||||||||0||||||T||3593
|||||||000001|28/01/2019|Vente|182000,00|2||RUE|2880|DU PALAIS|1000|BOURG-EN-BRESSE|01|53||AD|351||6||9||||||||2|2|Appartement||38|1|||
|||||||000001|28/01/2019|Vente|182000,00|2||RUE|2880|DU PALAIS|1000|BOURG-EN-BRESSE|01|53||AD|351||7||8||||||||2|2|Appartement||66|2|||
|||||||000001|05/02/2019|Vente|84000,00|||RUE|0064|DE LA CHARTREUSE|1960|PERONNAS|01|289||AI|204||||||||||||0||||||AB||695
|||||||000001|08/02/2019|Vente|162500,00||||B056|LE MOLARD|1270|VILLEMOTIER|01|445||ZI|7||||||||||||0||||||T||2080
|||||||000001|08/02/2019|Vente|162500,00||||B056|LE MOLARD|1270|VILLEMOTIER|01|445||ZI|8||||||||||||0||||||T||720
|||||||000001|08/02/2019|Vente|162500,00||||B078|LES RODETS|1270|VILLEMOTIER|01|445||ZK|86||||||||||||0||||||T||4660
|||||||000001|08/02/2019|Vente|162500,00|395||RTE|0145|DE STRASBOURG|1270|VILLEMOTIER|01|445||ZK|88||||||||||||0|1|Maison||123|5|S||1010
|||||||000001|08/02/2019|Vente|162500,00|395||RTE|0145|DE STRASBOURG|1270|VILLEMOTIER|01|445||ZK|88||||||||||||0|1|Maison||123|5|T||1310
|||||||000001|08/02/2019|Vente|162500,00||||B078|LES RODETS|1270|VILLEMOTIER|01|445||ZK|132||||||||||||0||||||T||1193
|||||||000002|11/02/2019|Vente|290000,00|450||CHE|0080|DE LA BETRANE|1370|SAINT-ETIENNE-DU-BOIS|01|350||F|461||||||||||||0|1|Maison||102|4|||
|||||||000002|11/02/2019|Vente|290000,00|450||CHE|0080|DE LA BETRANE|1370|SAINT-ETIENNE-DU-BOIS|01|350||F|461||||||||||||0|1|Maison||160|7|||
|||||||000001|12/02/2019|Vente|1790,00||||B013|BOIS RENAUDATS|1370|COURMANGOUX|01|127||D|17||||||||||||0||||||BT||1042
|||||||000001|12/02/2019|Vente|1790,00||||B023|LES CHAGNETTES|1370|COURMANGOUX|01|127||D|383||||||||||||0||||||BT||1456
|||||||000001|12/02/2019|Vente|1790,00||||B082|PIE VALFIN|1370|COURMANGOUX|01|127||D|406||||||||||||0||||||BT||746
|||||||000001|12/02/2019|Vente|1790,00||||B338|FORET DE LA MOTTE|1370|VAL-REVERMONT|01|426|137|D|160||||||||||||0||||||BS||1220
|||||||000001|12/02/2019|Vente|1790,00||||B338|FORET DE LA MOTTE|1370|VAL-REVERMONT|01|426|137|D|165||||||||||||0||||||BS||1491
|||||||000001|12/02/2019|Vente|1790,00||||B338|FORET DE LA MOTTE|1370|VAL-REVERMONT|01|426|137|D|195||||||||||||0||||||BS||5544
|||||||000001|12/02/2019|Vente|1790,00||||B338|FORET DE LA MOTTE|1370|VAL-REVERMONT|01|426|137|D|200||||||||||||0||||||BS||2960
|||||||000001|05/02/2019|Vente|62000,00||||B107|PRE ROUGE|1370|MEILLONNAS|01|241||ZD|312||||||||||||0||||||AB||827
|||||||000001|24/01/2019|Vente|76500,00|38||RUE|3790|YVES MONTAND|1000|BOURG-EN-BRESSE|01|53||BZ|275||42||||||||||1|3|Dépendance||0|0|||
|||||||000001|24/01/2019|Vente|76500,00|38||RUE|3790|YVES MONTAND|1000|BOURG-EN-BRESSE|01|53||BZ|275||143|46,73|||||||||1|2|Appartement||49|2|||
|||||||000001|04/02/2019|Vente|10880,00||||B110|SUR LE CLOS|1160|SAINT-MARTIN-DU-MONT|01|374||C|939||||||||||||0||||||L|FRICH|1120
|||||||000001|04/02/2019|Vente|10880,00||||B110|SUR LE CLOS|1160|SAINT-MARTIN-DU-MONT|01|374||C|939||||||||||||0||||||VI||1600
|||||||000001|22/01/2019|Vente|140000,00|20||RUE|2320|LITTRE|1000|BOURG-EN-BRESSE|01|53||BC|465||3||||||||||1|3|Dépendance||0|0|||
|||||||000001|22/01/2019|Vente|140000,00|20||RUE|2320|LITTRE|1000|BOURG-EN-BRESSE|01|53||BC|465||26||48|85,10|||||||2|2|Appartement||84|3|||
|||||||000001|30/01/2019|Vente|1800,00||||B095|MONT CURTET|1250|JASSERON|01|195||C|296||||||||||||0||||||BT||1760
|||||||000001|30/01/2019|Vente|1800,00||||B095|MONT CURTET|1250|JASSERON|01|195||C|304||||||||||||0||||||BT||2680
|||||||000001|30/01/2019|Vente|1800,00||||B133|SOUS L ORME|1250|JASSERON|01|195||C|639||||||||||||0||||||P||2490
|||||||000001|30/01/2019|Vente|1800,00||||B133|SOUS L ORME|1250|JASSERON|01|195||C|640||||||||||||0||||||L||1307
|||||||000001|30/01/2019|Vente|1800,00||||B133|SOUS L ORME|1250|JASSERON|01|195||C|641||||||||||||0||||||L||605
|||||||000001|30/01/2019|Vente|1800,00||||B138|SOUS LE MOULIN|1250|JASSERON|01|195||C|826||||||||||||0||||||P||577
|||||||000001|04/02/2019|Vente|187000,00|186|B|RTE|0036|DES BEYS|1570|FEILLENS|01|159||AB|31||||||||||||0|1|Maison||105|4|P||702
|||||||000001|04/02/2019|Vente|187000,00|186|B|RTE|0036|DES BEYS|1570|FEILLENS|01|159||AB|31||||||||||||0|1|Maison||105|4|S||790
|||||||000002|15/02/2019|Vente|3366,00||||B205|MONTGRIMOUX CENTRE|1570|FEILLENS|01|159||AH|997||||||||||||0||||||P||218
|||||||000002|15/02/2019|Vente|3366,00||||B205|MONTGRIMOUX CENTRE|1570|FEILLENS|01|159||AH|999||||||||||||0||||||P||6
|||||||000001|05/02/2019|Vente|3000,00||||B004|CHALANDRE|1000|SAINT-DENIS-LES-BOURG|01|344||AS|43||||||||||||0||||||T||4399
|||||||000001|14/02/2019|Vente|||||B067|LES GOUILLES|1570|MANZIAT|01|231||ZC|81||||||||||||0||||||T||1684
|||||||000001|14/02/2019|Vente|||||B166|LA TIENNAZ|1570|MANZIAT|01|231||ZD|243||||||||||||0||||||BP||3833
|||||||000001|14/02/2019|Vente|||||B008|LES BLOTTONS|1570|MANZIAT|01|231||ZK|53||||||||||||0||||||T||1547
|||||||000001|14/02/2019|Vente|||||B127|PRE DU BY|1570|MANZIAT|01|231||ZK|110||||||||||||0||||||T||3929
|||||||000001|14/02/2019|Vente|||||B148|SALONGET|1570|MANZIAT|01|231||ZK|134||||||||||||0||||||T||1541
|||||||000002|14/02/2019|Vente|1576,00||||B008|LES BLOTTONS|1570|MANZIAT|01|231||ZK|53||||||||||||0||||||T||1547
|||||||000002|14/02/2019|Vente|1576,00||||B148|SALONGET|1570|MANZIAT|01|231||ZK|134||||||||||||0||||||T||1541
|||||||000003|14/02/2019|Vente|924,00||||B008|LES BLOTTONS|1570|MANZIAT|01|231||ZK|52||||||||||||0||||||T||1849
|||||||000001|29/01/2019|Vente|70000,00|88||AV|2430|DU MAIL|1000|BOURG-EN-BRESSE|01|53||AH|176||63||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/01/2019|Vente|70000,00|88||AV|2430|DU MAIL|1000|BOURG-EN-BRESSE|01|53||AH|176||54||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/01/2019|Vente|70000,00|88||AV|2430|DU MAIL|1000|BOURG-EN-BRESSE|01|53||AH|176||53||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/01/2019|Vente|70000,00|88||AV|2430|DU MAIL|1000|BOURG-EN-BRESSE|01|53||AH|176||55||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/01/2019|Vente|70000,00|88||AV|2430|DU MAIL|1000|BOURG-EN-BRESSE|01|53||AH|176||57||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/01/2019|Vente|70000,00|88||AV|2430|DU MAIL|1000|BOURG-EN-BRESSE|01|53||AH|176||51||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/01/2019|Vente|70000,00|88||AV|2430|DU MAIL|1000|BOURG-EN-BRESSE|01|53||AH|176||62||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/01/2019|Vente|70000,00|88||AV|2430|DU MAIL|1000|BOURG-EN-BRESSE|01|53||AH|176||56||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/01/2019|Vente|70000,00|88||AV|2430|DU MAIL|1000|BOURG-EN-BRESSE|01|53||AH|176||65||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/01/2019|Vente|70000,00|88||AV|2430|DU MAIL|1000|BOURG-EN-BRESSE|01|53||AH|176||59||||||||||1|3|Dépendance||0|0|||
|||||||000002|08/02/2019|Echange|100,00||||B116|LE ROMPET|1340|MARSONNAS|01|236||AR|198||||||||||||0||||||P||55
|||||||000002|08/02/2019|Echange|100,00||||B116|LE ROMPET|1340|MARSONNAS|01|236||AR|199||||||||||||0||||||P||31
|||||||000003|08/02/2019|Echange|100,00||||B116|LE ROMPET|1340|MARSONNAS|01|236||AR|192||||||||||||0||||||S||423
|||||||000003|08/02/2019|Echange|100,00||||B116|LE ROMPET|1340|MARSONNAS|01|236||AR|198||||||||||||0||||||P||55
|||||||000003|08/02/2019|Echange|100,00||||B116|LE ROMPET|1340|MARSONNAS|01|236||AR|199||||||||||||0||||||P||31
|||||||000004|08/02/2019|Echange|100,00||||B116|LE ROMPET|1340|MARSONNAS|01|236||AR|193||||||||||||0||||||S||67
|||||||000004|08/02/2019|Echange|100,00||||B116|LE ROMPET|1340|MARSONNAS|01|236||AR|194||||||||||||0||||||S||4
|||||||000004|08/02/2019|Echange|100,00||||B116|LE ROMPET|1340|MARSONNAS|01|236||AR|195||||||||||||0||||||S||15
|||||||000002|30/01/2019|Vente|372,00||||B071|LE VILLAGE|1250|DROM|01|150||A|2038||||||||||||0||||||P||372
|||||||000001|30/01/2019|Vente|1095,00||||B071|LE VILLAGE|1250|DROM|01|150||A|2039||||||||||||0||||||P||1095
|||||||000001|12/02/2019|Vente|2000,00||||B094|MOLARDOURY|1560|SAINT-TRIVIER-DE-COURTES|01|388||B|415||||||||||||0||||||T||5201
|||||||000001|12/02/2019|Vente|2000,00||||B094|MOLARDOURY|1560|SAINT-TRIVIER-DE-COURTES|01|388||B|817||||||||||||0||||||P||2589
|||||||000001|12/02/2019|Vente|90000,00|63|B|AV|2420|MAGINOT|1000|BOURG-EN-BRESSE|01|53||AC|26||15|85,92|3||||||||2|2|Appartement||84|4|||
|||||||000001|13/02/2019|Vente|259500,00||||B009|LES COTES|1000|SAINT-DENIS-LES-BOURG|01|344||AT|172||||||||||||0||||||S||156
|||||||000001|13/02/2019|Vente|259500,00|127||RUE|0645|ANTOINE DE SAINT EXUPERY|1000|SAINT-DENIS-LES-BOURG|01|344||AT|188||||||||||||0|1|Maison||124|5|S||334
|||||||000001|28/01/2019|Vente|180000,00||||B067|LES PIERRAILLES|1270|VERJON|01|432||ZE|47||||||||||||0||||||P||4381
|||||||000001|28/01/2019|Vente|180000,00||||B067|LES PIERRAILLES|1270|VERJON|01|432||ZE|48||||||||||||0||||||P||9608
|||||||000001|28/01/2019|Vente|180000,00|806||HAM|A155|DE LA VERJONNIERE|1270|VERJON|01|432||ZE|57||||||||||||0|1|Maison||71|4|S||688
|||||||000001|28/01/2019|Vente|180000,00|806||HAM|A155|DE LA VERJONNIERE|1270|VERJON|01|432||ZE|57||||||||||||0|1|Maison||71|4|J||857
|||||||000001|15/02/2019|Vente|102200,00|5||RUE|3370|ROLAND GARROS|1000|BOURG-EN-BRESSE|01|53||AK|131||1228||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/02/2019|Vente|102200,00|5||RUE|3370|ROLAND GARROS|1000|BOURG-EN-BRESSE|01|53||AK|131||1116||1147|63,57|||||||2|2|Appartement||61|2|||
|||||||000001|14/02/2019|Vente|120000,00|7||RUE|3740|DU 23EME R.I.|1000|BOURG-EN-BRESSE|01|53||AE|93||157||||||||||1|3|Dépendance||0|0|||
|||||||000001|14/02/2019|Vente|120000,00|7||RUE|3740|DU 23EME R.I.|1000|BOURG-EN-BRESSE|01|53||AE|93||17||38|74,84|||||||2|2|Appartement||74|3|||
|||||||000001|06/02/2019|Vente|29000,00||||B302|MONTCLAIR|1340|FOISSIAT|01|163||WH|958||||||||||||0||||||AB||1286
|||||||000001|12/02/2019|Vente|69000,00|28||RTE|0030|DE SAINT MARTIN|1340|ATTIGNAT|01|24||AB|34||5|52,18|||||||||1|2|Appartement||56|2|||
|||||||000001|12/02/2019|Vente|69000,00|28||RTE|0030|DE SAINT MARTIN|1340|ATTIGNAT|01|24||AB|34||12||||||||||1|3|Dépendance||0|0|||
|||||||000001|12/02/2019|Vente|119000,00|903||RTE|0185|DE NEGREFEUILLE|1340|MARSONNAS|01|236||AM|271||||||||||||0|1|Maison||120|4|S||615
|||||||000001|11/02/2019|Vente|30000,00|5306|||B020|LE GRAND FAUBOURG|1190|PONT-DE-VAUX|01|305||AC|97||||||||||||0|1|Maison||50|1|S||115
|||||||000001|14/02/2019|Vente|90606,02||||B021|CHAMP TALON|1190|OZAN|01|284||B|651||||||||||||0||||||P||1468
|||||||000001|14/02/2019|Vente|90606,02|551|||0300|GRANDE ROUTE|1190|OZAN|01|284||B|1850||||||||||||0|3|Dépendance||0|0|S||731
|||||||000001|11/02/2019|Vente|159072,64||||B008|AU BOURG|1310|MONTCET|01|259||AA|188||||||||||||0||||||AB||549
|||||||000001|11/02/2019|Vente|159072,64||||B008|AU BOURG|1310|MONTCET|01|259||AA|189||||||||||||0||||||AB||485
|||||||000001|11/02/2019|Vente|159072,64||||B008|AU BOURG|1310|MONTCET|01|259||AA|190||||||||||||0||||||AB||186
|||||||000001|11/02/2019|Vente|159072,64||||B008|AU BOURG|1310|MONTCET|01|259||AA|191||||||||||||0||||||AB||10
|||||||000001|11/02/2019|Vente|159072,64||||B008|AU BOURG|1310|MONTCET|01|259||AA|192||||||||||||0||||||AB||432
|||||||000001|11/02/2019|Vente|159072,64||||B008|AU BOURG|1310|MONTCET|01|259||AA|193||||||||||||0||||||AB||421
|||||||000001|11/02/2019|Vente|159072,64||||B008|AU BOURG|1310|MONTCET|01|259||AA|194||||||||||||0||||||AB||404
|||||||000001|11/02/2019|Vente|159072,64||||B008|AU BOURG|1310|MONTCET|01|259||AA|195||||||||||||0||||||P||5027
|||||||000001|11/02/2019|Vente|159072,64||||B008|AU BOURG|1310|MONTCET|01|259||AA|196||||||||||||0||||||P||952
|||||||000001|11/02/2019|Vente|159072,64||||B008|AU BOURG|1310|MONTCET|01|259||AA|198||||||||||||0||||||P||5284
|||||||000001|11/02/2019|Vente|50000,00||||B008|AU BOURG|1310|MONTCET|01|259||AA|197||||||||||||0||||||P||1729
|||||||000001|11/02/2019|Vente|41225,00||||B068|CURTIL GUEPY|1190|SAINT-BENIGNE|01|337||ZC|599||||||||||||0||||||AB||1217
|||||||000001|13/02/2019|Vente|90000,00|7||RUE|1370|EMILE BONNET|1000|BOURG-EN-BRESSE|01|53||BM|109||202||215||||||||2|2|Appartement||101|4|||
|||||||000001|15/02/2019|Vente|234000,00|1003||RTE|0385|DE LA VILLENEUVE|1340|BRESSE VALLONS|01|130||ZA|244||||||||||||0|1|Maison||106|4|AG|JARD|503
|||||||000001|15/02/2019|Vente|234000,00|1003||RTE|0385|DE LA VILLENEUVE|1340|BRESSE VALLONS|01|130||ZA|244||||||||||||0|1|Maison||106|4|S||500
|||||||000001|15/02/2019|Vente|92000,00|2||RUE|0050|DE LA GARE|1340|MONTREVEL-EN-BRESSE|01|266||AB|119||||||||||||0|1|Maison||53|2|S||70
|||||||000001|06/02/2019|Vente|211800,00|78||ALL|0015|DU CLOS DE CHARMEIL|1340|ATTIGNAT|01|24||AE|11||||||||||||0|1|Maison||98|4|S||657
|||||||000002|15/02/2019|Vente|12,00||||B058|CHAMP DE VIRIAT|1440|VIRIAT|01|451||D|2850||||||||||||0||||||T||20
|||||||000001|11/02/2019|Vente|132700,00|503||RUE|0100|DE LA CORRERIE|1960|PERONNAS|01|289||AH|166||||||||||||0|1|Maison||83|5|J||500
|||||||000001|11/02/2019|Vente|132700,00|503||RUE|0100|DE LA CORRERIE|1960|PERONNAS|01|289||AH|166||||||||||||0|1|Maison||83|5|S||812
|||||||000001|30/01/2019|Vente|150000,00|18||RUE|1210|DOC EBRARD|1000|BOURG-EN-BRESSE|01|53||AN|215||||||||||||0|4|Local industriel. commercial ou assimilé||40|0|S||50
|||||||000001|30/01/2019|Vente|150000,00|18||RUE|1210|DOC EBRARD|1000|BOURG-EN-BRESSE|01|53||AN|215||||||||||||0|2|Appartement||40|2|S||50
|||||||000001|30/01/2019|Vente|150000,00|18||RUE|1210|DOC EBRARD|1000|BOURG-EN-BRESSE|01|53||AN|215||||||||||||0|2|Appartement||40|2|S||50
|||||||000001|30/01/2019|Vente|150000,00|18||RUE|1210|DOC EBRARD|1000|BOURG-EN-BRESSE|01|53||AN|215||||||||||||0|2|Appartement||40|2|S||50
|||||||000001|11/02/2019|Vente|120000,00|72||RUE|0620|DU PALACHIN|1750|REPLONGES|01|320||AP|111||||||||||||0|1|Maison||87|4|S||1450
|||||||000001|11/02/2019|Vente|120000,00||||B215|PALACHIN EST|1750|REPLONGES|01|320||AP|112||||||||||||0||||||P||728
|||||||000001|11/02/2019|Vente|120000,00||||B215|PALACHIN EST|1750|REPLONGES|01|320||AP|113||||||||||||0||||||P||1207
|||||||000001|11/02/2019|Vente|120000,00||||B215|PALACHIN EST|1750|REPLONGES|01|320||AP|114||||||||||||0||||||AG||260
|||||||000001|04/02/2019|Vente|124000,00|96||RUE|3790|YVES MONTAND|1000|BOURG-EN-BRESSE|01|53||BZ|275||238||||||||||1|2|Appartement||96|4|||
|||||||000001|04/02/2019|Vente|124000,00|96||RUE|3790|YVES MONTAND|1000|BOURG-EN-BRESSE|01|53||BZ|275||237||||||||||1|3|Dépendance||0|0|||
|||||||000001|31/01/2019|Vente|174250,00|67||LOT|A005|LE VILLAGE|1190|SAINT-BENIGNE|01|337||ZH|451||||||||||||0|1|Maison||100|5|S||1008
|||||||000001|11/02/2019|Vente|160270,00||||B094|AU MEELY|1190|ST ETIENNE-SUR-REYSSOUZE|01|352||A|782||||||||||||0||||||T||35
|||||||000001|11/02/2019|Vente|160270,00|814||RTE|0106|DE CORNANT|1190|ST ETIENNE-SUR-REYSSOUZE|01|352||A|825||||||||||||0|1|Maison||107|5|AG||804
|||||||000001|11/02/2019|Vente|160270,00|814||RTE|0106|DE CORNANT|1190|ST ETIENNE-SUR-REYSSOUZE|01|352||A|825||||||||||||0|1|Maison||107|5|S||700
|||||||000001|06/02/2019|Vente|10000,00||||B028|GORREVOD VILLAGE|1190|GORREVOD|01|175||WB|472||||||||||||0||||||T||308
|||||||000001|05/02/2019|Vente|74000,00||||B018|CURTI JOLI|1190|GORREVOD|01|175||WA|305||||||||||||0||||||P||223
|||||||000001|05/02/2019|Vente|74000,00|5335|||B018|CURTI JOLI|1190|GORREVOD|01|175||WA|308||||||||||||0|1|Maison||63|3|S||154
|||||||000001|12/02/2019|Vente|28000,00|5164|||B086|GRATTA LOUP|1560|CORMOZ|01|124||ZA|96||||||||||||0|1|Maison||60|1|AG|JARD|813
|||||||000001|12/02/2019|Vente|28000,00|5164|||B086|GRATTA LOUP|1560|CORMOZ|01|124||ZA|96||||||||||||0|1|Maison||60|1|S||1154
|||||||000001|15/02/2019|Vente|150913,00|255||RUE|0070|DES LUYERS|1340|MONTREVEL-EN-BRESSE|01|266||AD|121||10||74||||||||2|2|Appartement||75|3|||
|||||||000001|15/02/2019|Vente|150913,00|255||RUE|0070|DES LUYERS|1340|MONTREVEL-EN-BRESSE|01|266||AD|121||50||||||||||1|3|Dépendance||0|0|||
|||||||000001|19/02/2019|Vente|17400,00||||B214|AU PIOCHET|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|457||||||||||||0||||||P||3710
|||||||000001|19/02/2019|Vente|17400,00||||B214|AU PIOCHET|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|458||||||||||||0||||||T||4190
|||||||000001|19/02/2019|Vente|17400,00||||B064|AU CHATEAU|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|501||||||||||||0||||||VI||1620
|||||||000001|19/02/2019|Vente|17400,00||||B248|PRE MORAND|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|655||||||||||||0||||||T||1269
|||||||000001|19/02/2019|Vente|17400,00||||B248|PRE MORAND|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|656||||||||||||0||||||T||3559
|||||||000001|19/02/2019|Vente|17400,00||||B248|PRE MORAND|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|657||||||||||||0||||||T||3206
|||||||000001|19/02/2019|Vente|17400,00||||B111|AUX EPINASSES|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|660||||||||||||0||||||T||27020
|||||||000001|19/02/2019|Vente|17400,00||||B159|HAMEAU DE MONS|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|685||||||||||||0||||||S||630
|||||||000001|19/02/2019|Vente|17400,00||||B159|HAMEAU DE MONS|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|685||||||||||||0||||||P||7000
|||||||000001|19/02/2019|Vente|17400,00||||B159|HAMEAU DE MONS|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|744||||||||||||0||||||T||2990
|||||||000001|19/02/2019|Vente|17400,00|5433|||B159|HAMEAU DE MONS|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|745||||||||||||0|4|Local industriel. commercial ou assimilé||0|0|S||100
|||||||000001|19/02/2019|Vente|17400,00|5433|||B159|HAMEAU DE MONS|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|745||||||||||||0|4|Local industriel. commercial ou assimilé||0|0|T||3134
|||||||000001|19/02/2019|Vente|17400,00||||B159|HAMEAU DE MONS|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|746||||||||||||0||||||T||3838
|||||||000001|19/02/2019|Vente|17400,00||||B016|LE BIEZ|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|829||||||||||||0||||||P||10590
|||||||000001|19/02/2019|Vente|17400,00||||B016|LE BIEZ|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|830||||||||||||0||||||VI||657
|||||||000001|19/02/2019|Vente|17400,00||||B016|LE BIEZ|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|831||||||||||||0||||||T||8580
|||||||000001|19/02/2019|Vente|17400,00||||B016|LE BIEZ|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|832||||||||||||0||||||T||2226
